Vin, Vout, TC, Iin, Iout
+4.00168800E+01, +4.93149190E+00, +9.04740000E+01, +9.15973500E-02, +6.08221960E-01
+4.00175320E+01, +4.93192280E+00, +9.05150000E+01, +9.18146300E-02, +6.09732460E-01
+4.00170100E+01, +4.93200120E+00, +9.07510000E+01, +9.20332200E-02, +6.11198460E-01
+4.00164880E+01, +4.93210570E+00, +9.09120000E+01, +9.22596700E-02, +6.12752150E-01
+4.00154440E+01, +4.93240600E+00, +9.10030000E+01, +9.25031300E-02, +6.14286210E-01
+4.00172710E+01, +4.93269330E+00, +9.11080000E+01, +9.27426600E-02, +6.15812420E-01
+4.00158360E+01, +4.93271940E+00, +9.11830000E+01, +9.29507800E-02, +6.17292810E-01
+4.00160970E+01, +4.93304580E+00, +9.13190000E+01, +9.31759200E-02, +6.18825570E-01
+4.00163580E+01, +4.93343760E+00, +9.15620000E+01, +9.34154500E-02, +6.20366180E-01
+4.00171410E+01, +4.93343760E+00, +9.16600000E+01, +9.36497500E-02, +6.21913330E-01
+4.00168800E+01, +4.93375100E+00, +9.19000000E+01, +9.38827400E-02, +6.23461790E-01
+4.00168800E+01, +4.93375100E+00, +9.19880000E+01, +9.41013300E-02, +6.24917310E-01
+4.00159660E+01, +4.93373790E+00, +9.20260000E+01, +9.43277700E-02, +6.26456610E-01
+4.00160970E+01, +4.93386850E+00, +9.22280000E+01, +9.45712300E-02, +6.28015540E-01
+4.00166190E+01, +4.93415580E+00, +9.23850000E+01, +9.48133800E-02, +6.29574490E-01
+4.00142690E+01, +4.93411660E+00, +9.26240000E+01, +9.50359000E-02, +6.31060120E-01
+4.00153130E+01, +4.93452140E+00, +9.27360000E+01, +9.52859000E-02, +6.32625600E-01
+4.00142690E+01, +4.93458670E+00, +9.28420000E+01, +9.55005700E-02, +6.34176670E-01
+4.00146610E+01, +4.93482180E+00, +9.28880000E+01, +9.57387900E-02, +6.35729060E-01
+4.00160970E+01, +4.93496540E+00, +9.30550000E+01, +9.59783200E-02, +6.37291920E-01
+4.00159660E+01, +4.93508290E+00, +9.31340000E+01, +9.62204800E-02, +6.38781470E-01
+4.00150520E+01, +4.93520040E+00, +9.32470000E+01, +9.64390700E-02, +6.40354830E-01
+4.00157050E+01, +4.93512210E+00, +9.34300000E+01, +9.66903800E-02, +6.41920300E-01
+4.00157050E+01, +4.93525270E+00, +9.34780000E+01, +9.69246800E-02, +6.43479230E-01
+4.00163580E+01, +4.93542240E+00, +9.36230000E+01, +9.71458900E-02, +6.44979260E-01
+4.00168800E+01, +4.93587950E+00, +9.39010000E+01, +9.73945800E-02, +6.46551280E-01
+4.00154440E+01, +4.93610140E+00, +9.40010000E+01, +9.76328100E-02, +6.48121990E-01
+4.00130950E+01, +4.93608840E+00, +9.40870000E+01, +9.78775700E-02, +6.49716260E-01
+4.00142690E+01, +4.93629730E+00, +9.42350000E+01, +9.81158000E-02, +6.51222860E-01
+4.00142690E+01, +4.93638870E+00, +9.42790000E+01, +9.83553300E-02, +6.52789650E-01
+4.00141390E+01, +4.93641480E+00, +9.43200000E+01, +9.86027200E-02, +6.54376060E-01
+4.00141390E+01, +4.93640180E+00, +9.44370000E+01, +9.88383300E-02, +6.55934990E-01
+4.00138780E+01, +4.93689800E+00, +9.45950000E+01, +9.90830900E-02, +6.57541040E-01
+4.00151830E+01, +4.93709390E+00, +9.48530000E+01, +9.93121600E-02, +6.59030600E-01
+4.00157050E+01, +4.93742030E+00, +9.50020000E+01, +9.95556200E-02, +6.60606580E-01
+4.00149220E+01, +4.93736810E+00, +9.52320000E+01, +9.98003900E-02, +6.62179900E-01
+4.00138780E+01, +4.93757700E+00, +9.53960000E+01, +1.00047770E-01, +6.63785950E-01
+4.00142690E+01, +4.93775980E+00, +9.56040000E+01, +1.00288610E-01, +6.65293840E-01
+4.00134860E+01, +4.93800790E+00, +9.57930000E+01, +1.00541240E-01, +6.66881560E-01
+4.00134860E+01, +4.93779900E+00, +9.60190000E+01, +1.00780770E-01, +6.68477140E-01
+4.00128340E+01, +4.93807320E+00, +9.61480000E+01, +1.01033390E-01, +6.70091050E-01
+4.00132250E+01, +4.93826910E+00, +9.62530000E+01, +1.01270310E-01, +6.71667020E-01
+4.00140080E+01, +4.93851720E+00, +9.65290000E+01, +1.01511150E-01, +6.73198460E-01
+4.00130950E+01, +4.93854330E+00, +9.67130000E+01, +1.01758540E-01, +6.74807130E-01
+4.00142690E+01, +4.93872610E+00, +9.69090000E+01, +1.02013780E-01, +6.76415800E-01
+4.00140080E+01, +4.93919620E+00, +9.70520000E+01, +1.02266400E-01, +6.77985200E-01
+4.00133560E+01, +4.93905260E+00, +9.71780000E+01, +1.02503310E-01, +6.79524500E-01
+4.00144000E+01, +4.93945740E+00, +9.72970000E+01, +1.02755940E-01, +6.81133170E-01
+4.00153130E+01, +4.93949660E+00, +9.75310000E+01, +1.03004630E-01, +6.82760190E-01
+4.00144000E+01, +4.93974470E+00, +9.75120000E+01, +1.03265110E-01, +6.84368860E-01
+4.00145300E+01, +4.93944430E+00, +9.75620000E+01, +1.03502020E-01, +6.85931710E-01
+4.00123110E+01, +4.93984910E+00, +9.78810000E+01, +1.03750720E-01, +6.87491950E-01
+4.00124420E+01, +4.94001890E+00, +9.81240000E+01, +1.03995490E-01, +6.89112400E-01
+4.00132250E+01, +4.94004500E+00, +9.83290000E+01, +1.04257270E-01, +6.90692270E-01
+4.00124420E+01, +4.94026700E+00, +9.84840000E+01, +1.04503350E-01, +6.92304880E-01
+4.00128340E+01, +4.94033230E+00, +9.85860000E+01, +1.04745500E-01, +6.93875590E-01
+4.00130950E+01, +4.94068490E+00, +9.87730000E+01, +1.05012540E-01, +6.95435830E-01
+4.00125720E+01, +4.94065870E+00, +9.89060000E+01, +1.05242910E-01, +6.97079840E-01
+4.00140080E+01, +4.94073710E+00, +9.90520000E+01, +1.05511240E-01, +6.98683270E-01
+4.00144000E+01, +4.94093300E+00, +9.91850000E+01, +1.05752090E-01, +7.00225180E-01
+4.00128340E+01, +4.94114190E+00, +9.92930000E+01, +1.05994240E-01, +7.01892750E-01
+4.00129640E+01, +4.94120720E+00, +9.94580000E+01, +1.06253400E-01, +7.03487050E-01
+4.00132250E+01, +4.94139000E+00, +9.95310000E+01, +1.06512570E-01, +7.05129750E-01
+4.00098310E+01, +4.94169030E+00, +9.97620000E+01, +1.06782210E-01, +7.06742350E-01
+4.00116590E+01, +4.94192540E+00, +9.99550000E+01, +1.07021740E-01, +7.08273790E-01
+4.00107450E+01, +4.94197760E+00, +1.00094000E+02, +1.07287460E-01, +7.09875920E-01
+4.00102230E+01, +4.94231710E+00, +1.00271000E+02, +1.07530920E-01, +7.11497670E-01
+4.00108760E+01, +4.94231710E+00, +1.00405000E+02, +1.07786160E-01, +7.13103760E-01
+4.00111370E+01, +4.94269580E+00, +1.00554000E+02, +1.08034850E-01, +7.14684950E-01
+4.00107450E+01, +4.94291780E+00, +1.00636000E+02, +1.08300560E-01, +7.16288380E-01
+4.00099620E+01, +4.94313980E+00, +1.00766000E+02, +1.08551880E-01, +7.17936320E-01
+4.00104840E+01, +4.94308760E+00, +1.00892000E+02, +1.08812350E-01, +7.19499170E-01
+4.00112670E+01, +4.94337480E+00, +1.01096000E+02, +1.09062360E-01, +7.21075120E-01
+4.00099620E+01, +4.94359680E+00, +1.01267000E+02, +1.09317600E-01, +7.22692950E-01
+4.00119200E+01, +4.94391020E+00, +1.01416000E+02, +1.09582000E-01, +7.24322570E-01
+4.00095700E+01, +4.94422360E+00, +1.01638000E+02, +1.09852950E-01, +7.25975740E-01
+4.00087870E+01, +4.94422360E+00, +1.01772000E+02, +1.10104260E-01, +7.27571320E-01
+4.00104840E+01, +4.94457620E+00, +1.01978000E+02, +1.10354270E-01, +7.29106690E-01
+4.00099620E+01, +4.94474590E+00, +1.02127000E+02, +1.10625210E-01, +7.30738920E-01
+4.00087870E+01, +4.94468060E+00, +1.02273000E+02, +1.10879150E-01, +7.32397330E-01
+4.00100930E+01, +4.94495490E+00, +1.02529000E+02, +1.11148780E-01, +7.34042680E-01
+4.00100930E+01, +4.94517690E+00, +1.02673000E+02, +1.11405330E-01, +7.35625170E-01
+4.00099620E+01, +4.94539880E+00, +1.02864000E+02, +1.11667120E-01, +7.37220750E-01
+4.00106150E+01, +4.94560780E+00, +1.03110000E+02, +1.11926280E-01, +7.38864760E-01
+4.00102230E+01, +4.94585590E+00, +1.03308000E+02, +1.12193310E-01, +7.40495680E-01
+4.00100930E+01, +4.94585590E+00, +1.03422000E+02, +1.12445930E-01, +7.42113510E-01
+4.00106150E+01, +4.94606480E+00, +1.03631000E+02, +1.12709020E-01, +7.43711700E-01
+4.00112670E+01, +4.94624760E+00, +1.03801000E+02, +1.12964260E-01, +7.45294230E-01
+4.00077430E+01, +4.94635210E+00, +1.03887000E+02, +1.13233900E-01, +7.46938240E-01
+4.00106150E+01, +4.94644350E+00, +1.04006000E+02, +1.13491760E-01, +7.48560000E-01
+4.00089180E+01, +4.94663940E+00, +1.04238000E+02, +1.13743070E-01, +7.50134640E-01
+4.00091790E+01, +4.94674380E+00, +1.04268000E+02, +1.14011400E-01, +7.51751160E-01
+4.00082650E+01, +4.94662630E+00, +1.04362000E+02, +1.14267950E-01, +7.53404330E-01
+4.00093090E+01, +4.94675690E+00, +1.04411000E+02, +1.14520570E-01, +7.55030030E-01
+4.00095700E+01, +4.94696580E+00, +1.04601000E+02, +1.14781050E-01, +7.56615140E-01
+4.00081350E+01, +4.94716170E+00, +1.04734000E+02, +1.15048070E-01, +7.58238200E-01
+4.00083960E+01, +4.94752730E+00, +1.04892000E+02, +1.15325560E-01, +7.59857340E-01
+4.00089180E+01, +4.94774930E+00, +1.05054000E+02, +1.15579500E-01, +7.61500040E-01
+4.00082650E+01, +4.94780150E+00, +1.05159000E+02, +1.15854380E-01, +7.63145360E-01
+4.00083960E+01, +4.94815410E+00, +1.05343000E+02, +1.16105690E-01, +7.64712140E-01
+4.00068290E+01, +4.94850670E+00, +1.05549000E+02, +1.16384490E-01, +7.66373210E-01
+4.00059160E+01, +4.94851970E+00, +1.05609000E+02, +1.16651510E-01, +7.67989730E-01
+4.00074820E+01, +4.94905510E+00, +1.05873000E+02, +1.16927700E-01, +7.69616730E-01
+4.00077430E+01, +4.94935550E+00, +1.06216000E+02, +1.17180320E-01, +7.71228010E-01
+4.00069600E+01, +4.94969500E+00, +1.06270000E+02, +1.17474830E-01, +7.72855010E-01
+4.00078740E+01, +4.95020420E+00, +1.06577000E+02, +1.17737920E-01, +7.74488540E-01
+4.00074820E+01, +4.95043930E+00, +1.06625000E+02, +1.18012800E-01, +7.76131270E-01
+4.00080040E+01, +4.95060900E+00, +1.06946000E+02, +1.18281130E-01, +7.77788370E-01
+4.00078740E+01, +4.95094850E+00, +1.07212000E+02, +1.18559930E-01, +7.79368250E-01
+4.00081350E+01, +4.95135330E+00, +1.07460000E+02, +1.18843960E-01, +7.80997860E-01
+4.00089180E+01, +4.95190180E+00, +1.07669000E+02, +1.19096590E-01, +7.82585580E-01
+4.00099620E+01, +4.95213680E+00, +1.07833000E+02, +1.19372770E-01, +7.84230900E-01
+4.00098310E+01, +4.95229350E+00, +1.07958000E+02, +1.19643720E-01, +7.85781980E-01
+4.00083960E+01, +4.95254160E+00, +1.08297000E+02, +1.19912050E-01, +7.87429930E-01
+4.00077430E+01, +4.95288120E+00, +1.08559000E+02, +1.20192160E-01, +7.89045150E-01
+4.00080040E+01, +4.95316840E+00, +1.08721000E+02, +1.20469650E-01, +7.90679990E-01
+4.00089180E+01, +4.95332510E+00, +1.08938000E+02, +1.20736670E-01, +7.92282120E-01
+4.00085260E+01, +4.95375600E+00, +1.09202000E+02, +1.21002380E-01, +7.93867230E-01
+4.00090480E+01, +4.95405640E+00, +1.09297000E+02, +1.21295580E-01, +7.95499460E-01
+4.00083960E+01, +4.95426530E+00, +1.09509000E+02, +1.21561290E-01, +7.97155290E-01
+4.00077430E+01, +4.95440900E+00, +1.09678000E+02, +1.21829620E-01, +7.98765260E-01
+4.00082650E+01, +4.95453950E+00, +1.09981000E+02, +1.22103190E-01, +8.00381790E-01
+4.00063070E+01, +4.95490520E+00, +1.10230000E+02, +1.22375440E-01, +8.02003540E-01
+4.00066990E+01, +4.95497050E+00, +1.10301000E+02, +1.22649010E-01, +8.03651480E-01
+4.00061770E+01, +4.95523160E+00, +1.10530000E+02, +1.22940900E-01, +8.05294180E-01
+4.00061770E+01, +4.95566250E+00, +1.10841000E+02, +1.23207920E-01, +8.06860960E-01
+4.00059160E+01, +4.95594980E+00, +1.11072000E+02, +1.23493260E-01, +8.08535100E-01
+4.00063070E+01, +4.95651130E+00, +1.11328000E+02, +1.23781230E-01, +8.10152930E-01
+4.00056550E+01, +4.95678550E+00, +1.11462000E+02, +1.24060030E-01, +8.11799560E-01
+4.00065680E+01, +4.95707280E+00, +1.11705000E+02, +1.24324430E-01, +8.13363720E-01
+4.00068290E+01, +4.95749070E+00, +1.11759000E+02, +1.24596690E-01, +8.14960610E-01
+4.00073520E+01, +4.95807830E+00, +1.12133000E+02, +1.24880720E-01, +8.16590220E-01
+4.00063070E+01, +4.95803910E+00, +1.12360000E+02, +1.25175230E-01, +8.18242120E-01
+4.00085260E+01, +4.95863980E+00, +1.12603000E+02, +1.25455340E-01, +8.19900520E-01
+4.00065680E+01, +4.95895320E+00, +1.12743000E+02, +1.25745920E-01, +8.21464690E-01
+4.00052630E+01, +4.95947550E+00, +1.12948000E+02, +1.26028680E-01, +8.23119170E-01
+4.00048720E+01, +4.95963220E+00, +1.13024000E+02, +1.26303560E-01, +8.24798520E-01
+4.00065680E+01, +4.95988030E+00, +1.13148000E+02, +1.26578430E-01, +8.26442530E-01
+4.00065680E+01, +4.96029820E+00, +1.13312000E+02, +1.26855920E-01, +8.28036800E-01
+4.00061770E+01, +4.96070300E+00, +1.13613000E+02, +1.27153050E-01, +8.29684760E-01
+4.00059160E+01, +4.96132980E+00, +1.13936000E+02, +1.27433160E-01, +8.31293430E-01
+4.00057850E+01, +4.96155180E+00, +1.14064000E+02, +1.27709340E-01, +8.32924350E-01
+4.00069600E+01, +4.96203490E+00, +1.14195000E+02, +1.28002540E-01, +8.34561810E-01
