Vin, Vout, TC, Iin, Iout
+4.50318640E+01, +4.94021480E+00, +1.01545000E+02, +8.34230900E-02, +6.09509950E-01
+4.50313420E+01, +4.94037150E+00, +1.01729000E+02, +8.36194300E-02, +6.11007360E-01
+4.50326470E+01, +4.94060650E+00, +1.01856000E+02, +8.38196900E-02, +6.12532250E-01
+4.50335610E+01, +4.94067180E+00, +1.02113000E+02, +8.40330800E-02, +6.14068930E-01
+4.50329080E+01, +4.94063260E+00, +1.02208000E+02, +8.42346500E-02, +6.15620010E-01
+4.50327780E+01, +4.94076320E+00, +1.02417000E+02, +8.44323000E-02, +6.17082080E-01
+4.50327780E+01, +4.94105050E+00, +1.02509000E+02, +8.46469600E-02, +6.18618750E-01
+4.50333000E+01, +4.94124640E+00, +1.02690000E+02, +8.48629300E-02, +6.20164600E-01
+4.50330390E+01, +4.94131160E+00, +1.02890000E+02, +8.50566600E-02, +6.21714370E-01
+4.50331690E+01, +4.94136390E+00, +1.03084000E+02, +8.52831000E-02, +6.23251050E-01
+4.50302980E+01, +4.94148140E+00, +1.03168000E+02, +8.54728900E-02, +6.24717040E-01
+4.50325160E+01, +4.94175560E+00, +1.03381000E+02, +8.56849400E-02, +6.26245870E-01
+4.50322550E+01, +4.94188620E+00, +1.03516000E+02, +8.59022200E-02, +6.27803490E-01
+4.50310810E+01, +4.94205600E+00, +1.03702000E+02, +8.61116500E-02, +6.29379470E-01
+4.50318640E+01, +4.94225180E+00, +1.03933000E+02, +8.63171500E-02, +6.30876880E-01
+4.50329080E+01, +4.94233020E+00, +1.04034000E+02, +8.65265800E-02, +6.32414860E-01
+4.50323860E+01, +4.94253910E+00, +1.04134000E+02, +8.67360100E-02, +6.33980340E-01
+4.50329080E+01, +4.94276110E+00, +1.04375000E+02, +8.69493600E-02, +6.35562830E-01
+4.50325160E+01, +4.94272190E+00, +1.04578000E+02, +8.71718800E-02, +6.37132230E-01
+4.50313420E+01, +4.94294390E+00, +1.04651000E+02, +8.73878500E-02, +6.38642730E-01
+4.50329080E+01, +4.94345320E+00, +1.04914000E+02, +8.76012100E-02, +6.40201690E-01
+4.50292530E+01, +4.94366210E+00, +1.05092000E+02, +8.78171800E-02, +6.41784180E-01
+4.50296450E+01, +4.94368820E+00, +1.05235000E+02, +8.80501700E-02, +6.43358810E-01
+4.50296450E+01, +4.94391020E+00, +1.05457000E+02, +8.82478100E-02, +6.44849680E-01
+4.50308200E+01, +4.94401470E+00, +1.05597000E+02, +8.84624800E-02, +6.46424310E-01
+4.50317330E+01, +4.94432810E+00, +1.05724000E+02, +8.86758300E-02, +6.47978010E-01
+4.50304280E+01, +4.94481120E+00, +1.05930000E+02, +8.89101300E-02, +6.49555260E-01
+4.50306890E+01, +4.94474590E+00, +1.06073000E+02, +8.91143200E-02, +6.51069720E-01
+4.50310810E+01, +4.94511160E+00, +1.06317000E+02, +8.93342200E-02, +6.52650900E-01
+4.50314720E+01, +4.94537270E+00, +1.06447000E+02, +8.95606700E-02, +6.54230770E-01
+4.50312110E+01, +4.94541190E+00, +1.06558000E+02, +8.97635500E-02, +6.55758290E-01
+4.50314720E+01, +4.94573840E+00, +1.06704000E+02, +8.99808300E-02, +6.57326380E-01
+4.50316030E+01, +4.94559470E+00, +1.06898000E+02, +9.01981100E-02, +6.58849970E-01
+4.50304280E+01, +4.94594730E+00, +1.07085000E+02, +9.04206300E-02, +6.60427220E-01
+4.50291230E+01, +4.94610400E+00, +1.07250000E+02, +9.06470700E-02, +6.62034610E-01
+4.50296450E+01, +4.94624760E+00, +1.07403000E+02, +9.08682800E-02, +6.63611870E-01
+4.50288620E+01, +4.94645650E+00, +1.07615000E+02, +9.10750900E-02, +6.65139380E-01
+4.50300370E+01, +4.94682220E+00, +1.07809000E+02, +9.13107000E-02, +6.66748050E-01
+4.50302980E+01, +4.94705720E+00, +1.08025000E+02, +9.15319100E-02, +6.68338390E-01
+4.50304280E+01, +4.94713560E+00, +1.08110000E+02, +9.17478800E-02, +6.69940520E-01
+4.50305590E+01, +4.94743590E+00, +1.08294000E+02, +9.19756300E-02, +6.71517800E-01
+4.50304280E+01, +4.94729230E+00, +1.08389000E+02, +9.21798200E-02, +6.73064950E-01
+4.50305590E+01, +4.94789290E+00, +1.08659000E+02, +9.23984100E-02, +6.74643520E-01
+4.50308200E+01, +4.94793210E+00, +1.08821000E+02, +9.26222400E-02, +6.76239100E-01
+4.50286010E+01, +4.94793210E+00, +1.09040000E+02, +9.28683200E-02, +6.77856930E-01
+4.50291230E+01, +4.94835000E+00, +1.09208000E+02, +9.30882200E-02, +6.79379210E-01
+4.50297750E+01, +4.94814100E+00, +1.09465000E+02, +9.33081200E-02, +6.80986570E-01
+4.50302980E+01, +4.94868950E+00, +1.09637000E+02, +9.35306300E-02, +6.82595260E-01
+4.50291230E+01, +4.94853280E+00, +1.09589000E+02, +9.37597000E-02, +6.84169900E-01
+4.50301670E+01, +4.94876780E+00, +1.09862000E+02, +9.39704300E-02, +6.85714430E-01
+4.50310810E+01, +4.94906820E+00, +1.09995000E+02, +9.41916400E-02, +6.87290380E-01
+4.50296450E+01, +4.94914650E+00, +1.09884000E+02, +9.44023800E-02, +6.88919990E-01
+4.50297750E+01, +4.94883310E+00, +1.09840000E+02, +9.46327500E-02, +6.90533890E-01
+4.50272960E+01, +4.94951220E+00, +1.10099000E+02, +9.48683600E-02, +6.92119010E-01
+4.50275570E+01, +4.94952520E+00, +1.10134000E+02, +9.50934900E-02, +6.93684490E-01
+4.50283400E+01, +4.94979940E+00, +1.10476000E+02, +9.53186300E-02, +6.95291850E-01
+4.50287310E+01, +4.94998220E+00, +1.10596000E+02, +9.55555400E-02, +6.96913600E-01
+4.50282090E+01, +4.95009980E+00, +1.10712000E+02, +9.57702100E-02, +6.98534050E-01
+4.50278180E+01, +4.95043930E+00, +1.10973000E+02, +9.59927200E-02, +7.00082510E-01
+4.50287310E+01, +4.95056990E+00, +1.11134000E+02, +9.62388000E-02, +7.01676780E-01
+4.50287310E+01, +4.95094850E+00, +1.11325000E+02, +9.64691700E-02, +7.03294640E-01
+4.50283400E+01, +4.95122280E+00, +1.11491000E+02, +9.66969200E-02, +7.04913780E-01
+4.50289920E+01, +4.95149700E+00, +1.11766000E+02, +9.69181300E-02, +7.06529000E-01
+4.50293840E+01, +4.95171900E+00, +1.11985000E+02, +9.71537400E-02, +7.08072220E-01
+4.50267730E+01, +4.95184960E+00, +1.12110000E+02, +9.73893500E-02, +7.09701830E-01
+4.50274260E+01, +4.95208460E+00, +1.12324000E+02, +9.76210300E-02, +7.11300030E-01
+4.50261210E+01, +4.95250250E+00, +1.12562000E+02, +9.78553200E-02, +7.12920480E-01
+4.50286010E+01, +4.95269830E+00, +1.12762000E+02, +9.80830800E-02, +7.14474210E-01
+4.50278180E+01, +4.95307700E+00, +1.12957000E+02, +9.83186800E-02, +7.16102510E-01
+4.50280790E+01, +4.95354710E+00, +1.13160000E+02, +9.85503600E-02, +7.17678460E-01
+4.50275570E+01, +4.95367770E+00, +1.13354000E+02, +9.87741900E-02, +7.19240000E-01
+4.50280790E+01, +4.95384750E+00, +1.13467000E+02, +9.89980100E-02, +7.20840820E-01
+4.50276870E+01, +4.95399110E+00, +1.13717000E+02, +9.92388600E-02, +7.22446870E-01
+4.50291230E+01, +4.95451340E+00, +1.13952000E+02, +9.94783900E-02, +7.24079110E-01
+4.50274260E+01, +4.95450040E+00, +1.14137000E+02, +9.97074500E-02, +7.25694320E-01
+4.50254680E+01, +4.95491820E+00, +1.14385000E+02, +9.99443700E-02, +7.27306920E-01
+4.50265120E+01, +4.95523160E+00, +1.14650000E+02, +1.00183900E-01, +7.28872390E-01
+4.50257290E+01, +4.95549280E+00, +1.14851000E+02, +1.00414270E-01, +7.30507240E-01
+4.50262510E+01, +4.95600200E+00, +1.15082000E+02, +1.00673440E-01, +7.32140780E-01
+4.50262510E+01, +4.95653740E+00, +1.15241000E+02, +1.00911660E-01, +7.33762540E-01
+4.50265120E+01, +4.95685080E+00, +1.15429000E+02, +1.01134180E-01, +7.35355530E-01
+4.50259900E+01, +4.95728170E+00, +1.15614000E+02, +1.01384180E-01, +7.36998230E-01
+4.50266430E+01, +4.95764740E+00, +1.15883000E+02, +1.01632880E-01, +7.38614750E-01
+4.50272960E+01, +4.95785630E+00, +1.16189000E+02, +1.01860630E-01, +7.40235200E-01
+4.50269040E+01, +4.95818280E+00, +1.16343000E+02, +1.02101470E-01, +7.41864810E-01
+4.50272960E+01, +4.95850920E+00, +1.16528000E+02, +1.02348860E-01, +7.43439450E-01
+4.50275570E+01, +4.95877040E+00, +1.16752000E+02, +1.02579230E-01, +7.45057320E-01
+4.50248160E+01, +4.95963220E+00, +1.16960000E+02, +1.02831860E-01, +7.46673840E-01
+4.50246850E+01, +4.95935800E+00, +1.17104000E+02, +1.03063530E-01, +7.48338790E-01
+4.50265120E+01, +4.95978890E+00, +1.17330000E+02, +1.03291290E-01, +7.49842750E-01
+4.50265120E+01, +4.96027210E+00, +1.17462000E+02, +1.03528200E-01, +7.51485450E-01
+4.50267730E+01, +4.96015450E+00, +1.17653000E+02, +1.03763810E-01, +7.53107210E-01
+4.50252070E+01, +4.96041570E+00, +1.17810000E+02, +1.04003340E-01, +7.54723730E-01
+4.50257290E+01, +4.96085970E+00, +1.17979000E+02, +1.04233710E-01, +7.56281360E-01
+4.50267730E+01, +4.96117310E+00, +1.18148000E+02, +1.04475860E-01, +7.57916210E-01
+4.50265120E+01, +4.96152560E+00, +1.18314000E+02, +1.04723250E-01, +7.59557600E-01
+4.50263820E+01, +4.96199570E+00, +1.18507000E+02, +1.04964110E-01, +7.61185900E-01
+4.50254680E+01, +4.96225690E+00, +1.18711000E+02, +1.05204960E-01, +7.62798500E-01
+4.50244240E+01, +4.96279230E+00, +1.18960000E+02, +1.05449720E-01, +7.64380990E-01
+4.50241630E+01, +4.96271390E+00, +1.19103000E+02, +1.05680100E-01, +7.66008020E-01
+4.50241630E+01, +4.96300120E+00, +1.19117000E+02, +1.05923560E-01, +7.67646790E-01
+4.50244240E+01, +4.96327540E+00, +1.19402000E+02, +1.06170940E-01, +7.69271170E-01
+4.50250770E+01, +4.96366720E+00, +1.19625000E+02, +1.06401310E-01, +7.70830100E-01
+4.50250770E+01, +4.96390220E+00, +1.19814000E+02, +1.06659170E-01, +7.72476730E-01
+4.50249460E+01, +4.96459430E+00, +1.19993000E+02, +1.06905250E-01, +7.74107650E-01
+4.50249460E+01, +4.96462040E+00, +1.20088000E+02, +1.07150020E-01, +7.75737260E-01
+4.50250770E+01, +4.96535170E+00, +1.20376000E+02, +1.07397400E-01, +7.77373440E-01
+4.50253380E+01, +4.96576950E+00, +1.20632000E+02, +1.07639560E-01, +7.78953320E-01
+4.50255990E+01, +4.96600460E+00, +1.20894000E+02, +1.07900030E-01, +7.80589470E-01
+4.50254680E+01, +4.96656610E+00, +1.21178000E+02, +1.08150040E-01, +7.82220390E-01
+4.50228580E+01, +4.96712760E+00, +1.21415000E+02, +1.08413130E-01, +7.83861790E-01
+4.50236410E+01, +4.96755850E+00, +1.21664000E+02, +1.08651350E-01, +7.85428570E-01
+4.50246850E+01, +4.96812000E+00, +1.21904000E+02, +1.08905290E-01, +7.87094850E-01
+4.50236410E+01, +4.96848560E+00, +1.22150000E+02, +1.09168380E-01, +7.88728390E-01
+4.50240320E+01, +4.96916460E+00, +1.22409000E+02, +1.09405300E-01, +7.90368470E-01
+4.50235100E+01, +4.96986980E+00, +1.22636000E+02, +1.09659230E-01, +7.91944420E-01
+4.50249460E+01, +4.97032680E+00, +1.22818000E+02, +1.09905300E-01, +7.93606750E-01
+4.50252070E+01, +4.97057490E+00, +1.22971000E+02, +1.10150070E-01, +7.95224580E-01
+4.50249460E+01, +4.97144980E+00, +1.23269000E+02, +1.10428870E-01, +7.96879060E-01
+4.50249460E+01, +4.97186770E+00, +1.23521000E+02, +1.10680190E-01, +7.98512640E-01
+4.50220750E+01, +4.97235080E+00, +1.23818000E+02, +1.10927580E-01, +8.00091200E-01
+4.50223360E+01, +4.97261200E+00, +1.23924000E+02, +1.11168420E-01, +8.01769250E-01
+4.50224660E+01, +4.97321270E+00, +1.24195000E+02, +1.11419730E-01, +8.03392310E-01
+4.50225970E+01, +4.97355220E+00, +1.24349000E+02, +1.11686750E-01, +8.05031090E-01
+4.50224660E+01, +4.97415290E+00, +1.24593000E+02, +1.11930210E-01, +8.06597870E-01
+4.50229880E+01, +4.97484490E+00, +1.24873000E+02, +1.12215560E-01, +8.08260220E-01
+4.50228580E+01, +4.97547170E+00, +1.25053000E+02, +1.12464250E-01, +8.09880670E-01
+4.50229880E+01, +4.97586350E+00, +1.25198000E+02, +1.12695930E-01, +8.11528610E-01
+4.50232490E+01, +4.97652940E+00, +1.25483000E+02, +1.12957720E-01, +8.13098010E-01
+4.50229880E+01, +4.97692120E+00, +1.25791000E+02, +1.13201180E-01, +8.14706680E-01
+4.50237710E+01, +4.97735210E+00, +1.25936000E+02, +1.13453800E-01, +8.16342840E-01
+4.50219440E+01, +4.97775690E+00, +1.26223000E+02, +1.13728670E-01, +8.17968550E-01
+4.50206390E+01, +4.97857960E+00, +1.26462000E+02, +1.13987840E-01, +8.19596850E-01
+4.50210300E+01, +4.97912800E+00, +1.26733000E+02, +1.14241770E-01, +8.21184580E-01
+4.50223360E+01, +4.97975480E+00, +1.26938000E+02, +1.14489160E-01, +8.22799790E-01
+4.50212910E+01, +4.98006820E+00, +1.27122000E+02, +1.14745710E-01, +8.24449040E-01
+4.50216830E+01, +4.98049910E+00, +1.27287000E+02, +1.15003570E-01, +8.26079960E-01
+4.50227270E+01, +4.98107370E+00, +1.27536000E+02, +1.15235250E-01, +8.27667680E-01
+4.50224660E+01, +4.98146540E+00, +1.27800000E+02, +1.15506200E-01, +8.29307790E-01
+4.50228580E+01, +4.98231420E+00, +1.27979000E+02, +1.15764060E-01, +8.30960960E-01
+4.50223360E+01, +4.98290180E+00, +1.28214000E+02, +1.16031080E-01, +8.32581410E-01
+4.50225970E+01, +4.98352860E+00, +1.28452000E+02, +1.16292870E-01, +8.34238510E-01
