Vin, Vout, TC, Iin, Iout
+4.50424360E+01, +4.93254960E+00, +9.62180000E+01, +7.00131500E-02, +5.00930400E-01
+4.50381290E+01, +4.93266720E+00, +9.62260000E+01, +7.00144600E-02, +5.00944800E-01
+4.50398260E+01, +4.93279770E+00, +9.61530000E+01, +7.00079200E-02, +5.00934330E-01
+4.50407390E+01, +4.93266720E+00, +9.62240000E+01, +7.00092300E-02, +5.00939560E-01
+4.50421750E+01, +4.93236680E+00, +9.62110000E+01, +7.00092300E-02, +5.00942180E-01
+4.50403480E+01, +4.93264100E+00, +9.62410000E+01, +7.00000600E-02, +5.00936950E-01
+4.50416530E+01, +4.93249740E+00, +9.62700000E+01, +7.00026800E-02, +5.00936950E-01
+4.50396950E+01, +4.93247130E+00, +9.63280000E+01, +7.00092300E-02, +5.00936950E-01
+4.50412620E+01, +4.93269330E+00, +9.62600000E+01, +7.00000600E-02, +5.00953960E-01
+4.50386510E+01, +4.93265410E+00, +9.61690000E+01, +7.00170800E-02, +5.00948730E-01
+4.50407390E+01, +4.93253660E+00, +9.62300000E+01, +7.00066100E-02, +5.00952650E-01
+4.50406090E+01, +4.93271940E+00, +9.61990000E+01, +7.00053000E-02, +5.00938260E-01
+4.50415230E+01, +4.93258880E+00, +9.61560000E+01, +7.00079200E-02, +5.00938260E-01
+4.50407390E+01, +4.93236680E+00, +9.61790000E+01, +7.00066100E-02, +5.00936950E-01
+4.50419140E+01, +4.93234070E+00, +9.61780000E+01, +6.99922100E-02, +5.00931710E-01
+4.50398260E+01, +4.93268020E+00, +9.62830000E+01, +7.00092300E-02, +5.00944800E-01
+4.50407390E+01, +4.93244520E+00, +9.62550000E+01, +7.00105300E-02, +5.00935640E-01
+4.50419140E+01, +4.93258880E+00, +9.62450000E+01, +7.00013700E-02, +5.00935640E-01
+4.50408700E+01, +4.93247130E+00, +9.61760000E+01, +6.99987500E-02, +5.00929090E-01
+4.50419140E+01, +4.93237990E+00, +9.60530000E+01, +7.00013700E-02, +5.00952650E-01
+4.50406090E+01, +4.93248430E+00, +9.60870000E+01, +7.00105300E-02, +5.00942180E-01
+4.50415230E+01, +4.93227540E+00, +9.60310000E+01, +6.99961400E-02, +5.00938260E-01
+4.50399560E+01, +4.93234070E+00, +9.59550000E+01, +7.00079200E-02, +5.00953960E-01
+4.50417840E+01, +4.93222320E+00, +9.58410000E+01, +6.99882800E-02, +5.00927780E-01
+4.50407390E+01, +4.93224930E+00, +9.59010000E+01, +6.99830500E-02, +5.00936950E-01
+4.50413920E+01, +4.93249740E+00, +9.59800000E+01, +7.00079200E-02, +5.00938260E-01
+4.50404780E+01, +4.93243210E+00, +9.60970000E+01, +6.99974400E-02, +5.00936950E-01
+4.50415230E+01, +4.93248430E+00, +9.61880000E+01, +7.00039900E-02, +5.00931710E-01
+4.50398260E+01, +4.93244520E+00, +9.62200000E+01, +6.99974400E-02, +5.00943490E-01
+4.50410010E+01, +4.93266720E+00, +9.62010000E+01, +7.00026800E-02, +5.00938260E-01
+4.50394340E+01, +4.93231460E+00, +9.62140000E+01, +7.00039900E-02, +5.00936950E-01
+4.50411310E+01, +4.93243210E+00, +9.62800000E+01, +7.00053000E-02, +5.00943490E-01
+4.50420450E+01, +4.93264100E+00, +9.61980000E+01, +7.00053000E-02, +5.00934330E-01
+4.50406090E+01, +4.93256270E+00, +9.61030000E+01, +7.00000600E-02, +5.00939560E-01
+4.50424360E+01, +4.93251050E+00, +9.61350000E+01, +7.00000600E-02, +5.00933020E-01
+4.50395650E+01, +4.93264100E+00, +9.62640000E+01, +7.00039900E-02, +5.00948730E-01
+4.50416530E+01, +4.93260190E+00, +9.62640000E+01, +7.00157700E-02, +5.00938260E-01
+4.50416530E+01, +4.93261490E+00, +9.62800000E+01, +7.00105300E-02, +5.00938260E-01
+4.50429580E+01, +4.93256270E+00, +9.62580000E+01, +7.00170800E-02, +5.00944800E-01
+4.50417840E+01, +4.93245820E+00, +9.61820000E+01, +7.00066100E-02, +5.00956580E-01
+4.50430890E+01, +4.93235380E+00, +9.60270000E+01, +6.99909000E-02, +5.00936950E-01
+4.50423060E+01, +4.93232760E+00, +9.60150000E+01, +6.99922100E-02, +5.00939560E-01
+4.50425670E+01, +4.93224930E+00, +9.59740000E+01, +6.99935200E-02, +5.00933020E-01
+4.50407390E+01, +4.93232760E+00, +9.59990000E+01, +6.99922100E-02, +5.00943490E-01
+4.50423060E+01, +4.93215790E+00, +9.59270000E+01, +6.99961400E-02, +5.00938260E-01
+4.50402170E+01, +4.93236680E+00, +9.60150000E+01, +7.00026800E-02, +5.00942180E-01
+4.50419140E+01, +4.93249740E+00, +9.59800000E+01, +6.99974400E-02, +5.00934330E-01
+4.50421750E+01, +4.93241910E+00, +9.59610000E+01, +7.00026800E-02, +5.00936950E-01
+4.50417840E+01, +4.93222320E+00, +9.60840000E+01, +7.00092300E-02, +5.00936950E-01
+4.50426970E+01, +4.93240600E+00, +9.61280000E+01, +7.00026800E-02, +5.00923860E-01
+4.50413920E+01, +4.93206650E+00, +9.60500000E+01, +6.99935200E-02, +5.00936950E-01
+4.50423060E+01, +4.93204040E+00, +9.60020000E+01, +7.00000600E-02, +5.00940870E-01
+4.50404780E+01, +4.93213180E+00, +9.59550000E+01, +6.99974400E-02, +5.00950040E-01
+4.50430890E+01, +4.93228850E+00, +9.59680000E+01, +6.99843600E-02, +5.00940870E-01
+4.50430890E+01, +4.93231460E+00, +9.59830000E+01, +6.99882800E-02, +5.00948730E-01
+4.50425670E+01, +4.93224930E+00, +9.60310000E+01, +7.00000600E-02, +5.00944800E-01
+4.50420450E+01, +4.93231460E+00, +9.60970000E+01, +7.00026800E-02, +5.00935640E-01
+4.50410010E+01, +4.93260190E+00, +9.62700000E+01, +7.00026800E-02, +5.00953960E-01
+4.50408700E+01, +4.93252350E+00, +9.63460000E+01, +7.00026800E-02, +5.00946110E-01
+4.50417840E+01, +4.93268020E+00, +9.62110000E+01, +7.00118400E-02, +5.00946110E-01
+4.50428280E+01, +4.93248430E+00, +9.61320000E+01, +7.00223100E-02, +5.00950040E-01
+4.50411310E+01, +4.93258880E+00, +9.61160000E+01, +7.00131500E-02, +5.00931710E-01
+4.50423060E+01, +4.93245820E+00, +9.61410000E+01, +7.00000600E-02, +5.00948730E-01
+4.50438720E+01, +4.93228850E+00, +9.61690000E+01, +6.99895900E-02, +5.00944800E-01
+4.50417840E+01, +4.93240600E+00, +9.61880000E+01, +7.00092300E-02, +5.00953960E-01
+4.50429580E+01, +4.93265410E+00, +9.62550000E+01, +7.00170800E-02, +5.00933020E-01
+4.50430890E+01, +4.93241910E+00, +9.63110000E+01, +7.00079200E-02, +5.00953960E-01
+4.50434800E+01, +4.93230150E+00, +9.61850000E+01, +7.00039900E-02, +5.00934330E-01
+4.50416530E+01, +4.93223620E+00, +9.60720000E+01, +7.00000600E-02, +5.00952650E-01
+4.50419140E+01, +4.93237990E+00, +9.62010000E+01, +7.00039900E-02, +5.00935640E-01
+4.50423060E+01, +4.93237990E+00, +9.61160000E+01, +7.00131500E-02, +5.00950040E-01
+4.50430890E+01, +4.93249740E+00, +9.61540000E+01, +7.00039900E-02, +5.00947420E-01
+4.50403480E+01, +4.93247130E+00, +9.62580000E+01, +7.00170800E-02, +5.00947420E-01
+4.50428280E+01, +4.93251050E+00, +9.63230000E+01, +7.00013700E-02, +5.00948730E-01
+4.50440030E+01, +4.93248430E+00, +9.63270000E+01, +7.00157700E-02, +5.00935640E-01
+4.50413920E+01, +4.93243210E+00, +9.62950000E+01, +7.00131500E-02, +5.00948730E-01
+4.50423060E+01, +4.93239290E+00, +9.61860000E+01, +6.99987500E-02, +5.00925170E-01
+4.50415230E+01, +4.93230150E+00, +9.61800000E+01, +6.99935200E-02, +5.00917310E-01
+4.50426970E+01, +4.93235380E+00, +9.61260000E+01, +6.99974400E-02, +5.00919930E-01
+4.50408700E+01, +4.93239290E+00, +9.60980000E+01, +6.99935200E-02, +5.00921240E-01
+4.50433500E+01, +4.93224930E+00, +9.60430000E+01, +6.99856600E-02, +5.00917310E-01
+4.50404780E+01, +4.93235380E+00, +9.60000000E+01, +6.99922100E-02, +5.00909460E-01
+4.50419140E+01, +4.93200120E+00, +9.60060000E+01, +6.99961400E-02, +5.00919930E-01
+4.50429580E+01, +4.93227540E+00, +9.59620000E+01, +6.99830500E-02, +5.00912080E-01
+4.50424360E+01, +4.93231460E+00, +9.61160000E+01, +6.99869700E-02, +5.00901610E-01
+4.50440030E+01, +4.93222320E+00, +9.60920000E+01, +6.99909000E-02, +5.00921240E-01
+4.50424360E+01, +4.93224930E+00, +9.62020000E+01, +7.00013700E-02, +5.00908150E-01
+4.50428280E+01, +4.93232760E+00, +9.62430000E+01, +7.00039900E-02, +5.00914690E-01
+4.50408700E+01, +4.93232760E+00, +9.61740000E+01, +7.00000600E-02, +5.00926470E-01
+4.50423060E+01, +4.93222320E+00, +9.61640000E+01, +7.00000600E-02, +5.00918620E-01
+4.50407390E+01, +4.93241910E+00, +9.62940000E+01, +7.00066100E-02, +5.00929090E-01
+4.50419140E+01, +4.93227540E+00, +9.61590000E+01, +7.00026800E-02, +5.00913390E-01
+4.50440030E+01, +4.93237990E+00, +9.61370000E+01, +6.99935200E-02, +5.00916000E-01
+4.50416530E+01, +4.93235380E+00, +9.60950000E+01, +6.99961400E-02, +5.00927780E-01
+4.50434800E+01, +4.93223620E+00, +9.61490000E+01, +6.99856600E-02, +5.00921240E-01
+4.50407390E+01, +4.93223620E+00, +9.62120000E+01, +7.00000600E-02, +5.00925170E-01
+4.50421750E+01, +4.93227540E+00, +9.61640000E+01, +6.99948300E-02, +5.00916000E-01
+4.50402170E+01, +4.93215790E+00, +9.61300000E+01, +6.99856600E-02, +5.00931710E-01
+4.50430890E+01, +4.93211870E+00, +9.60730000E+01, +6.99895900E-02, +5.00926470E-01
+4.50415230E+01, +4.93218400E+00, +9.61640000E+01, +6.99974400E-02, +5.00913390E-01
+4.50420450E+01, +4.93245820E+00, +9.61040000E+01, +7.00118400E-02, +5.00930400E-01
+4.50438720E+01, +4.93241910E+00, +9.61200000E+01, +6.99882800E-02, +5.00914690E-01
+4.50421750E+01, +4.93257580E+00, +9.62180000E+01, +6.99935200E-02, +5.00926470E-01
+4.50421750E+01, +4.93258880E+00, +9.61800000E+01, +6.99974400E-02, +5.00923860E-01
+4.50406090E+01, +4.93224930E+00, +9.60860000E+01, +6.99948300E-02, +5.00925170E-01
+4.50426970E+01, +4.93223620E+00, +9.60350000E+01, +6.99922100E-02, +5.00917310E-01
+4.50404780E+01, +4.93247130E+00, +9.60190000E+01, +6.99922100E-02, +5.00917310E-01
+4.50433500E+01, +4.93231460E+00, +9.59690000E+01, +6.99948300E-02, +5.00926470E-01
+4.50396950E+01, +4.93234070E+00, +9.60510000E+01, +6.99935200E-02, +5.00913390E-01
+4.50417840E+01, +4.93254960E+00, +9.60670000E+01, +6.99869700E-02, +5.00908150E-01
+4.50423060E+01, +4.93258880E+00, +9.60670000E+01, +7.00000600E-02, +5.00921240E-01
+4.50425670E+01, +4.93247130E+00, +9.61080000E+01, +6.99895900E-02, +5.00905530E-01
+4.50436110E+01, +4.93236680E+00, +9.61140000E+01, +6.99895900E-02, +5.00912080E-01
+4.50416530E+01, +4.93239290E+00, +9.62090000E+01, +7.00053000E-02, +5.00901610E-01
+4.50428280E+01, +4.93237990E+00, +9.60700000E+01, +6.99961400E-02, +5.00902910E-01
+4.50416530E+01, +4.93228850E+00, +9.60380000E+01, +6.99935200E-02, +5.00905530E-01
+4.50420450E+01, +4.93235380E+00, +9.60070000E+01, +6.99987500E-02, +5.00910770E-01
+4.50410010E+01, +4.93230150E+00, +9.60860000E+01, +7.00000600E-02, +5.00927780E-01
+4.50420450E+01, +4.93256270E+00, +9.60410000E+01, +6.99948300E-02, +5.00918620E-01
+4.50436110E+01, +4.93251050E+00, +9.61360000E+01, +6.99974400E-02, +5.00908150E-01
+4.50410010E+01, +4.93257580E+00, +9.61230000E+01, +7.00066100E-02, +5.00918620E-01
+4.50430890E+01, +4.93244520E+00, +9.61710000E+01, +6.99974400E-02, +5.00918620E-01
+4.50421750E+01, +4.93237990E+00, +9.60950000E+01, +6.99948300E-02, +5.00913390E-01
+4.50425670E+01, +4.93228850E+00, +9.60100000E+01, +6.99856600E-02, +5.00917310E-01
+4.50408700E+01, +4.93232760E+00, +9.60480000E+01, +7.00000600E-02, +5.00910770E-01
+4.50424360E+01, +4.93227540E+00, +9.60570000E+01, +7.00013700E-02, +5.00919930E-01
+4.50437420E+01, +4.93251050E+00, +9.60320000E+01, +6.99895900E-02, +5.00910770E-01
+4.50417840E+01, +4.93247130E+00, +9.59720000E+01, +6.99987500E-02, +5.00930400E-01
+4.50430890E+01, +4.93223620E+00, +9.59030000E+01, +6.99882800E-02, +5.00910770E-01
+4.50412620E+01, +4.93226240E+00, +9.58360000E+01, +6.99843600E-02, +5.00922550E-01
+4.50436110E+01, +4.93209260E+00, +9.57730000E+01, +6.99817400E-02, +5.00910770E-01
+4.50408700E+01, +4.93214480E+00, +9.57760000E+01, +6.99843600E-02, +5.00914690E-01
+4.50421750E+01, +4.93218400E+00, +9.57950000E+01, +6.99843600E-02, +5.00914690E-01
+4.50407390E+01, +4.93219710E+00, +9.58240000E+01, +6.99738800E-02, +5.00906840E-01
+4.50420450E+01, +4.93230150E+00, +9.58020000E+01, +6.99843600E-02, +5.00930400E-01
+4.50424360E+01, +4.93230150E+00, +9.57860000E+01, +6.99882800E-02, +5.00910770E-01
+4.50412620E+01, +4.93223620E+00, +9.59470000E+01, +6.99961400E-02, +5.00918620E-01
+4.50428280E+01, +4.93248430E+00, +9.58210000E+01, +6.99935200E-02, +5.00918620E-01
+4.50421750E+01, +4.93230150E+00, +9.59250000E+01, +6.99882800E-02, +5.00927780E-01
+4.50428280E+01, +4.93232760E+00, +9.59910000E+01, +6.99909000E-02, +5.00927780E-01
+4.50413920E+01, +4.93239290E+00, +9.60410000E+01, +6.99948300E-02, +5.00923860E-01
+4.50432190E+01, +4.93261490E+00, +9.61490000E+01, +6.99974400E-02, +5.00922550E-01
+4.50410010E+01, +4.93239290E+00, +9.60920000E+01, +7.00039900E-02, +5.00926470E-01
+4.50416530E+01, +4.93243210E+00, +9.61010000E+01, +7.00026800E-02, +5.00930400E-01
+4.50436110E+01, +4.93227540E+00, +9.60920000E+01, +6.99987500E-02, +5.00923860E-01
+4.50424360E+01, +4.93253660E+00, +9.62310000E+01, +7.00131500E-02, +5.00913390E-01
+4.50436110E+01, +4.93252350E+00, +9.62210000E+01, +6.99922100E-02, +5.00926470E-01
+4.50425670E+01, +4.93248430E+00, +9.62400000E+01, +6.99974400E-02, +5.00910770E-01
+4.50426970E+01, +4.93264100E+00, +9.62340000E+01, +6.99922100E-02, +5.00916000E-01
+4.50419140E+01, +4.93268020E+00, +9.62120000E+01, +6.99974400E-02, +5.00919930E-01
+4.50433500E+01, +4.93252350E+00, +9.62050000E+01, +6.99987500E-02, +5.00927780E-01
+4.50406090E+01, +4.93248430E+00, +9.61830000E+01, +7.00053000E-02, +5.00931710E-01
+4.50423060E+01, +4.93248430E+00, +9.62720000E+01, +7.00000600E-02, +5.00909460E-01
+4.50432190E+01, +4.93254960E+00, +9.62810000E+01, +6.99961400E-02, +5.00925170E-01
+4.50433500E+01, +4.93244520E+00, +9.61900000E+01, +7.00013700E-02, +5.00917310E-01
+4.50437420E+01, +4.93237990E+00, +9.61740000E+01, +6.99869700E-02, +5.00930400E-01
+4.50432190E+01, +4.93228850E+00, +9.61290000E+01, +7.00000600E-02, +5.00919930E-01
+4.50438720E+01, +4.93214480E+00, +9.60600000E+01, +7.00026800E-02, +5.00918620E-01
+4.50429580E+01, +4.93223620E+00, +9.60120000E+01, +6.99935200E-02, +5.00922550E-01
+4.50442640E+01, +4.93221010E+00, +9.60080000E+01, +7.00053000E-02, +5.00912080E-01
+4.50415230E+01, +4.93239290E+00, +9.61390000E+01, +7.00013700E-02, +5.00914690E-01
+4.50428280E+01, +4.93224930E+00, +9.61930000E+01, +7.00000600E-02, +5.00921240E-01
+4.50421750E+01, +4.93221010E+00, +9.63230000E+01, +7.00026800E-02, +5.00919930E-01
